num.trans.involved.in,sample,peak
3,Sample_5cm-end_SR_timezero__timezero,357.04631944078
6,Sample_5cm-end_SR_timezero__timezero,357.061611060725
7,Sample_5cm-end_SR_timezero__timezero,357.082720043995
1,Sample_5cm-end_SR_timezero__timezero,357.111039991284
8,Sample_5cm-end_SR_timezero__timezero,357.119097948107
4,Sample_5cm-end_SR_timezero__timezero,357.134375344012
2,Sample_5cm-end_SR_timezero__timezero,357.155494340529
5,Sample_5cm-end_SR_timezero__timezero,357.168527316798
10,Sample_5cm-end_SR_timezero__timezero,357.191894400213
5,Sample_5cm-end_SR_timezero__timezero,357.228270796568
6,Sample_5cm-end_SR_timezero__timezero,358.150757951287
4,Sample_5cm-end_SR_timezero__timezero,359.040909700932
3,Sample_5cm-end_SR_timezero__timezero,359.061993658163
8,Sample_5cm-end_SR_timezero__timezero,359.077270509371
1,Sample_5cm-end_SR_timezero__timezero,359.098432073925
1,Sample_5cm-end_SR_timezero__timezero,359.113673743972
2,Sample_5cm-end_SR_timezero__timezero,359.134745214614
5,Sample_5cm-end_SR_timezero__timezero,359.150009796448
7,Sample_5cm-end_SR_timezero__timezero,359.171170970989
1,Sample_5cm-end_SR_timezero__timezero,359.207501208386
4,Sample_5cm-end_SR_timezero__timezero,360.072482761259
9,Sample_5cm-end_SR_timezero__timezero,360.093657017419
3,Sample_5cm-end_SR_timezero__timezero,360.129984806135
